class,specobjid,ra,dec,z,sigma_forbidden,oiii_5007_flux,nii_6584_flux,h_beta_flux,h_alpha_flux,sii_6717_flux,sii_6731_flux,oi_6300_flux,h_alpha_eqw
GALAXY,299597429584455680,145.57687,0.23361317,0.09049731,106.0315,11.0588,28.07235,16.36924,55.26268,16.32072,3.910598,1.624012,-4.19709
GALAXY,299604026654222336,146.08224,1.0348001,0.1198547,86.44833,10.23484,51.76315,24.45117,85.25614,18.66304,9.556328,3.879109,-5.715067
GALAXY,299617770549569536,145.94781,0.46529716,0.0303838,70.54169,38.5819,86.59311,44.90566,200.2706,63.06165,41.37077,16.40117,-6.760734
GALAXY,300618875517560832,148.57247,-1.1724518,0.1370629,1,-0.5077194,-1.18467,-3.616179,21.26792,2.225686,-0.7608671,-1.540663,-0.9721869
GALAXY,300639766238488576,148.35353,-0.90500968,0.1375007,137.9435,63.26905,124.1617,38.97179,174.0884,32.46215,24.83163,10.61702,-21.94146
GALAXY,300645538674534400,148.87996,-0.46726397,0.03220713,500,17.47606,3.154191,3.970655,26.17759,-7.334502,-23.55865,-1.138145,-0.5588921
GALAXY,300654884523370496,148.67172,-0.37126581,0.1626469,213.0303,7.306343,17.02369,1.558275,7.513715,6.566001,1.565135,3.942791,-0.762839
GALAXY,300664780128020480,148.08477,-0.14661638,0.2274882,105.146,4.273575,21.85881,7.567381,45.49737,9.540016,10.66698,2.717897,-7.535884
GALAXY,300685395971041280,147.62052,-0.91486919,0.06647208,50.39384,12.42279,1.083169,-2.893726,6.049816,2.137033,4.447221,-8.636448,-0.145034
GALAXY,300688969383831552,147.56782,-0.28138654,0.1259008,123.1299,21.48228,88.82385,30.5525,121.7341,32.81842,20.5186,4.350688,-9.422712
GALAXY,300698315232667648,147.39993,-0.55694386,0.1267847,174.3844,6.420539,34.89899,3.006113,74.96924,8.818384,5.152297,3.70189,-3.744006
GALAXY,300706836447782912,147.31346,0.89716009,0.2178045,79.60891,2.284307,1.683126,0.9324782,16.51871,1.307262,2.113342,-1.774212,-0.3207016
GALAXY,300719205953595392,147.56153,1.2298604,0.09892269,137.5724,33.40894,79.28927,24.34726,115.2665,29.00082,20.71456,7.431224,-4.981943
GALAXY,300733224726849536,147.67103,0.66726577,0.08665648,64.35508,46.05843,81.54813,79.70146,255.3856,41.11937,33.21354,7.09567,-33.06725
GALAXY,300738172529174528,147.82756,1.1323062,0.08834895,93.00892,18.29012,108.2495,58.42739,298.9723,58.40549,41.65986,10.39475,-33.6685
GALAXY,300744494721034240,147.89741,0.67591946,0.09361862,145.2739,12.41458,11.13674,9.896414,13.01042,11.13669,7.220975,3.711469,-0.6949239
GALAXY,300745869110568960,148.0828,0.20366493,0.07496258,70.96809,11.24051,13.74029,10.49838,17.87274,3.167625,1.065512,2.463201,-1.040112
GALAXY,300770333244286976,148.29094,1.1770019,0.09907061,209.681,17.45727,14.00004,3.181742,10.22379,4.187217,-1.876451,4.37539,-0.4840731
GALAXY,300772807145449472,148.34859,0.77161295,0.09451768,105.942,4.113733,30.73882,13.75935,59.1315,13.22384,11.28999,1.440965,-4.030147
GALAXY,300786825918703616,149.041,0.32583021,0.03545549,52.10054,71.70038,24.89766,48.14282,152.9519,41.44469,28.7099,13.49899,-15.49601
GALAXY,300787925430331392,148.96171,0.68728913,0.09527842,106.7559,13.16872,39.5605,15.06436,67.26954,13.36224,13.57103,3.399855,-4.544727
GALAXY,301757695105460224,149.87596,-0.62934792,0.07888881,91.20212,3.453293,45.23689,26.0879,125.8962,19.77451,8.832578,2.637002,-9.434443
GALAXY,301771439000807424,150.2671,-0.22576291,0.09226476,185.1417,18.10858,43.71794,15.99072,71.22694,27.19341,27.45829,12.00799,-3.084942
GALAXY,301795078500804608,149.77966,0.010684931,0.04624894,113.0789,16.38635,53.4968,7.203358,47.72829,17.96039,17.05383,5.941265,-1.355832
GALAXY,301803324838012928,149.57615,0.10001247,0.07309938,76.89481,16.58894,99.22512,48.15978,264.6151,53.7341,36.80228,10.11871,-27.57865
GALAXY,301803599715919872,149.41685,0.00042866106,0.03540421,47.31971,44.59795,32.95068,46.78944,172.9157,44.37557,27.84741,5.5923,-29.4691
GALAXY,301841807744985088,149.16601,1.2351614,0.1094295,79.46772,5.314427,32.75499,23.64429,103.3874,13.31755,11.61162,0.5534596,-11.25819
GALAXY,301843182134519808,149.17239,0.849243,0.06295218,103.4364,9.717829,1.003376,6.620605,11.673,1.662179,1.24038,4.311542,-0.2879197
GALAXY,301875892605446144,149.66666,0.73591306,0.08054834,279.0854,8.586085,5.634168,20.0167,13.27852,3.965828,-4.899066,7.360918,-0.3167499
GALAXY,301876442361260032,149.72323,0.68753789,0.0928099,161.5752,22.31037,26.16086,7.632942,18.43417,-1.332091,5.259373,1.117898,-0.6283765
GALAXY,301877266994980864,149.61346,0.38249545,0.05647835,500,6.729143,17.33245,5.289597,8.342292,-25.2134,-0.8235297,0.9012274,-0.1666214
GALAXY,301892935035676672,150.03877,0.19701772,0.04675085,13.45216,10.65761,2.733559,5.540593,13.50039,4.416043,3.684693,0.2246029,-1.394766
GALAXY,302880850880522240,151.30388,-1.1058467,0.1822214,103.5759,24.3592,223.5874,70.45872,385.1019,63.16093,51.09914,15.52212,-34.28712
GALAXY,302894045020055552,151.15327,-1.2539844,0.3030425,70.2673,-1.747501,7.576878,1.591516,7.289191,6.027507,-13.93368,1.48997,-0.8532326
GALAXY,302931703293306880,150.92315,-0.60000497,0.09541586,71.79197,2.950435,17.53388,12.96629,52.26213,11.40771,8.062582,4.121349,-6.950489
GALAXY,302937475729352704,150.4398,-0.76435131,0.1385412,130.6593,6.292344,7.904707,6.08531,9.720584,-7.328859,-2.208411,-1.229388,-0.6832178
GALAXY,302942148653770752,150.64775,-0.067609023,0.03437575,42.82135,155.2985,30.35669,80.08849,261.9296,45.48476,33.88392,8.645043,-36.919
GALAXY,302942698409584640,150.76606,-0.082804152,0.3187897,345.7352,9.547913,-11.36052,4.119494,31.45651,8.41562,4.527137,-3.200032,-1.561651
GALAXY,302985029607254016,150.95371,0.48692099,0.2149159,108.4355,1.974612,4.026382,5.872398,-1.083475,-0.3746422,7.441315,-4.072013,0.3403484
GALAXY,302993550822369280,150.84458,0.84047999,0.09824905,131.3405,5.778508,27.36027,6.684736,16.66285,2.875215,7.74246,1.624141,-0.5083534
GALAXY,303028460316551168,151.96827,0.5631333,0.09307341,1,1.597783,-0.5815096,1.17878,3.224977,-77.61317,1.202975,1.015061,-0.4219759
GALAXY,303031758851434496,151.85576,0.62764017,0.03141538,49.11558,27.86467,78.99762,62.20359,246.4251,57.10285,40.77371,10.28251,-17.78342
GALAXY,303994106386868224,153.60708,-0.87185851,0.04812082,398.2841,25.8729,15.87899,40.4306,43.46792,-14.05001,-4.8833,11.30254,-0.4042042
GALAXY,303994656142682112,153.65334,-0.85192718,0.04161749,51.1845,18.54036,14.93901,12.50245,35.64381,12.40547,3.117794,-3.062141,-1.904648
GALAXY,303996030532216832,153.49957,-0.92524778,0.04140621,238.3607,0.3079693,-1.860706,5.70093,0.7223646,-1.880985,-8.798217,-0.3752908,-0.1834867
GALAXY,303999329067100160,153.64366,-0.36011408,0.09506141,183.3564,7.302358,36.1303,9.643905,52.74239,7.316942,7.451741,5.308372,-1.96376
GALAXY,304025442468259840,153.38089,-0.082844349,0.0915474,148.1177,9.856681,21.39879,1.410173,20.94681,10.27874,13.81183,1.769773,-1.543698
GALAXY,304060077084534784,152.22806,-0.84470443,0.1166805,127.7103,6.345053,22.62148,7.343473,28.07645,6.576011,3.642677,-0.3398076,-1.701825
GALAXY,304068598299650048,152.261,-0.26415103,0.06932157,46.88787,16.60409,62.0428,52.80693,195.4794,39.32896,25.25327,5.635217,-28.5831
GALAXY,304075745125230592,151.99476,-0.60174863,0.2227221,67.12832,-0.5985479,20.8147,12.92489,41.19223,4.823209,4.15101,0.3051762,-4.611547
GALAXY,304091138288019456,152.13349,0.077170533,0.3151956,1,-0.3228068,5.594446,-5.790818,21.05291,148011.7,2.346731,21191.79,-3.422287
GALAXY,304126872415922176,152.77959,0.50546749,0.09453683,83.84503,42.80861,439.3189,191.2692,754.9736,96.50775,87.15571,12.52808,-51.30304
GALAXY,304130445828712448,153.29872,0.44521656,0.1186833,1,3.295026,4.987047,1.471877,-15.5758,1.120918,-2.477184,-0.9691986,0.4386103
GALAXY,304142540456617984,153.62744,0.43386531,0.09678046,119.5695,10.386,23.70948,4.535683,15.48472,9.486412,5.813484,6.936336,-0.9605591
GALAXY,304143090212431872,153.56389,0.58576427,0.09647392,128.4864,13.77926,38.49184,10.1377,53.59193,14.84422,12.48557,5.070374,-2.931845
GALAXY,305119456101689344,155.18182,-1.016989,0.05255714,57.50651,7.229552,27.89749,19.65574,63.14137,13.29427,6.522959,1.997249,-7.29452
GALAXY,305139522188896256,155.01587,-0.11394873,0.1253822,1,1.164467,-2.090755,0.3612759,1.838292,-4.411739,1.378394,-0.6553159,-0.02300089
GALAXY,305146394136569856,154.6978,-1.0166342,0.09278917,53.61256,4.925242,1.188486,9.955393,7.22086,5.666707,-0.04095073,-0.8424447,-0.1601733
GALAXY,305147493648197632,154.90382,-0.76465063,0.09330044,114.0936,3.87308,32.46626,2.474068,27.24997,10.17788,4.532577,1.071499,-2.97498
GALAXY,305189824845867008,153.8176,-1.1277742,0.2014655,161.7488,7.113797,31.28474,11.60895,34.66587,1.792532,2.40309,7.132023,-3.031141
GALAXY,305193398258657280,154.09699,-0.080437803,0.09483113,64.95258,8.101195,43.41893,27.6086,100.0014,21.15183,10.14399,3.457692,-15.55169
GALAXY,305206042642376704,153.5468,-0.72338336,0.2043857,68.90932,0.9394376,3.982903,4.334652,7.948908,3.301653,2.394964,3.029567,-0.5999376
GALAXY,305236828967954432,154.16924,0.46590581,0.1215243,500,13.42626,16.47268,15.5369,54.26366,19.52909,4.110182,12.50232,-1.697415
GALAXY,305250572863301632,154.47375,0.32250785,0.09648012,500,10.32626,-1.469506,10.91164,10.49223,2.539793,2.25326,-4.092993,-0.2926014
GALAXY,305261018223765504,154.64983,0.17471298,0.06401441,77.91132,3.800551,17.68309,5.999646,29.51218,6.776645,2.789374,3.517259,-1.316112
GALAXY,305280259677251584,155.49269,0.22597382,0.07153392,60.3859,-3.134358,0.8949455,-0.7510775,5.800497,1.076767,-1.827881,0.03342896,-0.5609187
GALAXY,305288780892366848,155.28526,0.64081988,0.05379997,124.9806,82.58382,539.7675,159.6642,1009.051,200.6128,149.3433,36.21745,-41.45527
GALAXY,306246456493238272,156.794,-1.120724,0.1592942,173.5643,10.11993,20.7996,3.359873,39.92228,12.87149,8.864753,-0.0385491,-5.565877
GALAXY,306255252586260480,157.39189,-0.05737848,0.1468786,143.1196,10.61049,91.21838,46.5415,233.7232,36.38521,31.61466,0.951956,-14.71299
GALAXY,306270095993235456,156.31118,-0.75883631,0.218504,160.6199,13.67587,33.3215,3.861352,58.21228,-3.360851,14.89978,8.283374,-5.209244
GALAXY,306287413301372928,156.3192,-0.2663405,0.06251474,53.33362,28.69482,48.0472,44.86703,175.4786,45.40216,30.20542,5.347466,-24.72454
GALAXY,306314351336253440,155.49275,-0.95430008,0.05422141,60.56739,79.62868,143.5134,136.0049,448.9629,89.39069,63.46114,17.11479,-31.97124
GALAXY,306314626214160384,155.3348,-0.70172025,0.07159074,116.9314,14.0133,112.4952,67.88867,289.6281,39.74599,28.87233,6.276871,-11.83011
GALAXY,306319024260671488,155.53228,-0.407678,0.1844777,33.99089,5.357113,29.42423,23.91246,96.43623,7.220088,4.5336,3.672104,-11.03893
GALAXY,306328370109507584,154.53555,-0.084197559,0.0610805,77.90079,10.19965,24.99868,10.67939,42.6571,14.16415,12.40968,5.018962,-4.290469
GALAXY,306352009609504768,155.52213,0.42386363,0.09662461,218.1162,15.18676,-2.3529,11.05994,1.399044,2.959864,-4.490778,5.675464,-0.09879006
GALAXY,306366578138572800,156.21223,0.96180374,0.09411234,104.4383,25.07751,121.0564,88.58411,390.9978,66.87404,48.77243,6.877753,-32.42522
GALAXY,306391592028104704,156.37187,0.85031141,0.1681089,1,1.806083,3.275748,-3.57294,13.9916,-2.891305,-0.5577959,2.094311,-0.5136312
GALAXY,306395990074615808,156.52431,0.57024943,0.09724288,200.9421,9.564196,21.85016,3.664722,4.215729,-2.929309,10.1614,9.907336,-0.2212122
GALAXY,306399288609499136,156.53349,1.1898916,0.09662619,62.40857,7.752798,59.65076,41.14441,179.3643,25.13427,19.74593,5.890253,-24.17256
GALAXY,306414132016474112,156.71455,0.83821656,0.1748922,96.78531,12.05607,129.9862,73.1904,361.2687,41.37114,31.13791,12.89525,-27.37372
GALAXY,306417980307171328,157.3823,0.51308053,0.09610285,221.1841,23.80307,37.21458,10.24037,23.85168,28.06231,5.695061,9.984992,-0.6517345
GALAXY,307371806912702464,158.65953,-0.85265429,0.07378269,53.33468,63.42873,445.849,271.5369,1093.777,158.507,111.9836,25.57358,-38.38268
GALAXY,307372081790609408,158.92842,-0.75271925,0.1156046,151.9483,22.10952,4.883591,10.86292,60.27729,11.71842,14.63626,0.08603337,-1.958922
GALAXY,307373181302237184,158.75707,-0.83120866,0.1188507,60.3982,46.3952,139.591,103.8672,404.7994,71.33056,53.26841,9.288898,-60.19345
GALAXY,307457019063855104,156.56847,-0.3796021,0.2218576,90.25878,1.164934,9.384204,0.3756143,14.98592,11.04224,-1.797934,-0.05616989,-1.722356
GALAXY,307474886127806464,157.408,0.92468613,0.08889269,209.0219,2.033816,3.119893,6.184083,8.092256,3.113795,7.946744,5.233616,-0.437066
GALAXY,307476535395248128,157.46493,0.5007956,0.09638181,49.07764,25.98506,35.73045,28.35634,135.2097,29.66329,19.66015,3.410435,-30.83721
GALAXY,307502923674314752,158.07605,0.61332663,0.09746345,118.2609,16.89564,8.4866,7.124735,16.53207,9.310486,0.9574789,4.498292,-1.012192
GALAXY,308499630226696192,160.69263,-0.97612783,0.03871459,33.54989,3.48959,5.425195,5.825356,17.52998,7.25252,2.334059,-2.186992,-5.814095
GALAXY,308502928761579520,161.20686,-0.25016041,0.149588,166.5407,12.74194,28.41087,14.37208,29.63859,18.32865,14.79548,0.2583203,-1.281052
GALAXY,308517497290647552,160.86342,-0.39078927,0.07523146,106.6164,3.539366,13.11551,5.258764,23.64169,4.033789,3.334973,3.885878,-1.784352
GALAXY,308537563377854464,160.43021,-0.33546189,0.07416783,84.60881,23.25646,161.2428,61.23188,312.0428,58.74191,48.9497,14.83044,-26.17107
GALAXY,308551307273201664,159.90146,-0.14721206,0.0947874,272.3746,17.18347,13.32522,15.37873,27.5561,11.65658,-0.1770809,3.474281,-0.8945144
GALAXY,308554056052271104,159.65995,-1.2553038,0.03948097,56.06253,126.0432,87.33632,116.049,384.5827,81.63571,58.50249,14.11454,-42.19102
GALAXY,308558728976689152,159.79914,-0.40949106,0.01876407,73.74202,141.8971,136.6915,46.43078,137.7231,58.32464,38.40429,26.41424,-1.794654
GALAXY,308563676779014144,159.35356,-0.70439744,0.08277651,112.1844,307.2122,167.4951,68.79787,284.6995,64.15533,58.56503,23.51161,-13.79529
GALAXY,308581818720872448,158.61326,0.067213721,0.1525967,187.7428,13.28761,35.99863,8.205956,27.08679,17.25535,8.289355,3.436024,-2.437188
GALAXY,308613429680171008,159.95953,0.42636353,0.141596,140.9418,1.02252,4.16867,0.1268667,12.04926,-2.281959,-2.342046,2.672887,-0.2825418
GALAXY,309689026879711232,160.86214,-1.0216314,0.1286687,115.1284,16.07058,86.69879,56.55532,226.4035,39.65458,32.33281,6.959482,-18.48638
GALAXY,309706893943662592,160.5458,-0.1202676,0.1497252,58.91331,2.803653,0.9450697,5.042887E-05,-1.328197,0.1557558,-2.82263,-5.332748,-0.04191815
GALAXY,309729159054125056,160.88842,0.37212444,0.08226771,149.8751,25.66323,96.50529,15.45392,75.87096,35.68262,24.26141,5.217164,-2.25635
GALAXY,309734931490170880,161.07838,1.1264786,0.1154542,150.0069,18.922,85.20934,24.36429,138.3255,43.46367,29.65287,13.15486,-13.41097
GALAXY,309762419280865280,161.85103,0.83737449,0.05172019,84.52168,14.17282,14.98429,2.209218,21.36287,8.122762,5.677673,2.452457,-1.124726
GALAXY,309768741472724992,161.71798,1.1307724,0.1612794,1,4.623706,-2.308541,-0.582591,7.97673,0.2936502,-0.6613641,-1.536146,-0.2778996
GALAXY,316549974470977536,173.26097,0.55941493,0.06685431,63.85577,11.74373,28.8483,14.63047,91.5974,20.64382,15.08057,3.940724,-17.27312
GALAXY,317513422273013760,175.19712,-0.36031398,0.06063775,74.07266,36.44538,107.667,66.99908,267.0072,54.01997,39.39661,8.52317,-16.87311
GALAXY,317539810552080384,173.7895,-0.89962607,0.1332476,83.0693,5.445764,20.71492,11.82973,56.8828,18.77104,8.500593,3.392777,-6.673872
GALAXY,317549706156730368,173.89841,-0.58492155,0.1322715,132.8227,148.7548,351.6723,98.94732,439.144,91.76276,85.17465,29.64556,-18.8535
GALAXY,317549981034637312,174.01428,-0.8018688,0.3248914,286.5522,6.68376,22.15298,6.718395,30.47331,2.598373,2.38214,5.685117,-8.290134
GALAXY,317573345656727552,172.96594,-1.2484777,0.1150461,99.01272,33.73461,3.557409,2.584559,0.5930659,-1.215227,-0.6367847,-0.6180256,0.06548343
GALAXY,317576369313703936,173.18928,-0.74104892,0.02238294,43.80389,24.31423,33.23594,37.11808,144.3415,42.7958,30.77005,4.707761,-24.2504
GALAXY,317632994162534400,173.55727,0.30947333,0.02806342,47.42363,14.48241,38.22844,26.49613,97.87439,27.45609,17.74583,5.624606,-5.198898
GALAXY,317645088790439936,173.99098,0.21608938,0.1329228,181.7209,13.12314,32.52247,10.2529,36.31948,6.109585,10.24999,6.19083,-1.901334
GALAXY,317675050482296832,175.17008,0.18050569,0.1068911,128.6197,8.785708,34.97207,16.57949,65.95566,13.49673,9.909725,4.988702,-5.040639
GALAXY,318640426741426176,177.33785,-0.38458351,0.08292948,258.545,17.28169,75.00753,19.25771,67.72899,23.56988,11.08537,7.280231,-2.609176
GALAXY,318651971613517824,176.40873,-1.1910824,0.09645492,73.4604,9.337265,47.26543,31.43135,127.2961,21.82619,16.50443,3.217474,-20.36353
GALAXY,318665165753051136,176.20166,-1.1585227,0.07778755,151.0368,28.65647,57.58764,22.5532,78.70827,37.35769,26.82934,15.69093,-4.221018
GALAXY,318686881107699712,176.04823,-0.82940715,0.1145303,147.9916,14.39841,13.95881,-0.08438323,10.58804,4.602007,0.6489275,-3.368662,-0.7949442
GALAXY,318697876223977472,175.64528,-1.1105786,0.05105085,31.61384,45.59588,9.665013,28.76978,90.67353,16.44388,14.99492,3.574516,-21.77085
GALAXY,318698975735605248,175.49409,-1.2262625,0.1077905,181.0511,19.63541,61.18272,18.38944,89.45066,22.54237,17.62579,2.854696,-5.366562
GALAXY,318728937427462144,175.33329,1.244416,0.06024012,52.65895,211.4622,79.85793,138.7807,489.4655,93.00492,64.6278,14.7356,-63.92448
GALAXY,318734709863507968,175.62387,0.4445083,0.3123464,1,-0.7022783,4.25467,2.047282,4.622151,1.206273,9.363353,-3.811951,-0.4062834
GALAXY,318743780834437120,175.55982,0.7385439,0.3107255,142.2408,3.590437,7.79436,3.52304,3.981984,5.044081,-0.9701394,-0.1191474,-0.5764102
GALAXY,318756700096063488,175.9573,0.50752854,0.1072656,91.46545,8.514674,34.9718,20.37051,75.5782,10.18782,5.901145,4.679055,-5.614344
GALAXY,319765501746112512,179.08793,-0.70590809,0.06910618,72.52951,124.2267,240.5372,76.43264,336.5648,42.35442,40.10942,6.890233,-29.92126
GALAXY,319773198327506944,178.90994,-0.45296367,0.1635516,281.6523,13.43861,19.84393,6.871908,39.42533,2.063335,6.327239,3.906538,-5.205619
GALAXY,319814430013548544,177.8204,-0.85167493,0.08066209,58.51855,3.595589,5.73837,4.093767,13.93532,2.854216,1.615808,-1.441437,-0.9673477
GALAXY,319844941461219328,177.23887,0.99934048,0.1559336,1,3.721664,-2.052601,0.4388378,2.909348,-1.144167,-0.2928405,-2.59532,-0.2925796
GALAXY,319848239996102656,177.25657,0.78088676,0.125738,96.51585,13.56586,33.54732,15.4787,42.04257,17.46288,15.38351,6.738256,-2.539107
GALAXY,319873253885634560,177.95757,0.25754003,0.1290235,81.17403,8.347482,31.0334,20.08164,80.92477,11.78193,13.58316,2.873468,-14.21283
GALAXY,319880950467028992,178.00767,0.85835079,0.195847,1,-0.2756797,0.9586957,2.138538,3.933802,3.59695,-2.850696,-2.680737,-0.2580455
GALAXY,319889471682144256,178.33853,0.28352199,0.04673617,42.65349,51.18456,38.14154,53.55106,156.4352,38.99078,29.78233,9.215099,-29.12449
GALAXY,319925205810046976,179.24529,0.6772961,0.133049,114.8068,1.81815,36.48812,17.56572,54.33046,6.044059,6.160955,4.677062,-5.040631
GALAXY,320891951190665216,180.81399,-0.18871072,0.1108167,118.3691,0.1910986,12.78608,0.1707085,12.89306,-2.796738,0.4367839,-1.057237,-0.5480789
GALAXY,320921912882522112,180.18693,-0.77631794,0.2632965,1,-1.330456,1.714736,6.481104,5.174717,1.083864,7.180385,0.9286357,-1.695466
GALAXY,320924661661591552,180.18732,-0.15673109,0.1656666,345.9241,13.95371,15.47536,15.68252,4.114874,-0.6234381,-1.23553,-2.116922,-0.2393699
GALAXY,320931258731358208,179.80368,-0.52380675,0.02133708,114.387,223.2226,337.2602,82.9812,270.9076,80.59666,63.22562,18.85166,-2.407632
GALAXY,320935656777869312,179.79045,-0.31393673,0.1793208,174.5527,11.07294,9.079211,3.156581,26.20923,10.23095,4.231728,2.771262,-1.34067
GALAXY,320937306045310976,179.38268,-1.252861,0.01841198,78.56544,24.70735,125.983,60.3345,315.9818,78.35153,53.40476,12.93013,-18.48708
GALAXY,320948301161588736,179.22545,-1.0762781,0.06456095,58.49824,26.85728,197.4406,92.77097,431.7679,69.6779,50.75765,13.5481,-37.26513
GALAXY,320955173109262336,179.35462,-0.77230593,0.1319108,187.3602,7.133381,15.43187,4.932677,24.81847,-4.040375,1.239553,2.952303,-1.72077
GALAXY,320994480649955328,179.46773,0.85796584,0.1059072,75.28127,29.18319,70.75537,60.03677,268.4722,46.91653,33.67804,6.64512,-49.37971
