plate,mjd,fiberid,redshift,subclass,w1,w2,w3,w1flux,w2flux,w3flux
664,52174,91,0.0517456,,13.099,13.079,11.012,913.04,370.09,624.3
664,52174,94,0.197515,,14.538,14.209,10.697,242.47,130.78,834.04
664,52174,119,0.1612421,,14.16,13.925,11.691,343.63,169.8,333.79
664,52174,133,0.05014957,AGN,12.98,12.981,11.144,1018.9,405.01,552.67
664,52174,134,0.1199142,,13.83,13.59,10.737,465.57,231.23,804.15
664,52174,138,0.0509092,AGN,12.544,12.235,8.326,1521.8,805.07,7404.6
664,52174,146,0.05194715,,12.81,12.808,11.804,1191.3,475.02,300.78
664,52174,149,0.07847308,STARFORMING,14.252,14.135,10.684,315.51,140,844.45
664,52174,149,0.07847308,STARFORMING,14.375,14.218,10.971,281.91,129.67,647.84
664,52174,150,0.05048504,STARFORMING,14.67,14.57,10.928,214.74,93.714,674.2
664,52174,152,0.0530594,,13.853,13.695,10.198,455.9,209.93,1320.9
664,52174,159,0.04449125,STARBURST,15.268,14.989,11.927,123.81,63.728,268.69
664,52174,162,0.05140052,,13.137,13.124,11.419,881.5,355.03,429.07
664,52174,165,0.0511053,STARFORMING,14.729,14.618,11.694,203.4,89.661,333.03
664,52174,185,0.05283673,,12.318,12.329,10.677,1874,738.36,849.61
664,52174,260,0.1385207,,14.393,14.111,10.467,277.24,143.15,1030.5
664,52174,266,0.1614972,STARFORMING,13.159,12.889,9.914,863.76,441.1,1715.6
664,52174,267,0.1256409,,13.833,13.619,11.677,464.36,225.16,338.33
664,52174,294,0.1173208,STARFORMING,13.323,13.061,9.472,742.63,376.33,2577.7
664,52174,296,0.1175025,STARFORMING,13.931,13.608,9.625,424.1,227.35,2239.6
664,52174,297,0.1383295,,14.08,13.865,11.997,369.67,179.55,251.97
665,52168,3,0.09505233,STARFORMING,13.317,13.151,10.368,746.85,346.54,1129
665,52168,8,0.05184967,STARFORMING,13.929,13.765,10.331,425.03,196.82,1167.9
665,52168,10,0.09670554,STARFORMING,14.813,14.58,11.583,188.24,92.899,368.76
665,52168,15,0.01800821,STARFORMING,13.686,13.639,10.133,531.71,220.9,1401.8
665,52168,18,0.09814842,STARBURST,13.84,13.466,9.674,461.47,259.26,2139.2
665,52168,19,0.1606066,,14.108,13.831,11.438,360.54,185.1,421.64
665,52168,41,0.09871916,STARFORMING,13.385,13.037,8.921,701.23,384.69,4281.6
665,52168,46,0.09907762,STARFORMING,14.475,14.409,10.847,257.06,108.78,726.69
665,52168,48,0.0523904,STARFORMING,14.303,14.264,10.939,301.28,124.23,667.35
665,52168,53,0.05342907,STARFORMING,15.229,14.969,11.693,128.33,64.944,333.39
665,52168,57,0.1596074,,14.578,14.151,11.602,233.88,137.89,362.57
665,52168,58,0.09767465,STARFORMING,14.547,14.332,10.657,240.44,116.77,865.4
665,52168,59,0.08107319,STARFORMING,14.036,13.839,10.217,385.27,183.81,1298.1
665,52168,91,0.1001248,STARBURST,14.795,14.54,10.656,191.34,96.392,866.35
666,52149,250,0.07137654,STARFORMING,14.628,14.571,10.841,223.23,93.648,730.74
666,52149,252,0.1265517,BROADLINE,13.793,13.574,11.616,481.59,234.63,357.8
666,52149,257,0.2213733,STARFORMING,13.883,13.488,10.614,443.57,253.91,900.3
666,52149,260,0.07158756,STARBURST,14.847,14.601,10.864,182.55,91.091,715.11
666,52149,287,0.05169851,STARFORMING,14.141,14.004,10.409,349.66,157.96,1087.4
666,52149,291,0.08999901,STARFORMING,13.993,13.817,10.13,400.72,187.66,1406
667,52163,62,0.06480663,STARFORMING,12.5,12.118,7.814,1584.4,896.86,11873
668,52162,241,0.1501608,STARFORMING,13.899,13.44,9.82,436.79,265.53,1870.9
668,52162,242,0.2222233,,14.825,14.498,11.482,186.23,100.23,404.82
668,52162,247,0.2441792,AGN BROADLINE,14.222,13.707,10.122,324.59,207.55,1416.5
668,52162,248,0.1557604,,13.656,13.254,9.442,546.27,314.97,2649.3
668,52162,249,0.07275923,STARBURST,12.954,12.637,8.594,1043.3,555.98,5788.3
698,52203,75,0.1621694,,14.457,14.153,10.866,261.34,137.62,714.07
698,52203,77,0.229418,,15.076,14.447,10.599,147.74,104.97,913
698,52203,556,0.08399383,STARFORMING,14.584,14.41,10.61,232.43,108.65,903.47
698,52203,588,0.05940225,,14.682,14.526,11.429,212.38,97.618,424.88
699,52202,198,0.09882214,STARFORMING,15.258,14.926,11.333,124.92,67.575,464.23
699,52202,223,0.1453097,STARFORMING,14.237,13.938,10.581,320.05,167.73,928.14
699,52202,227,0.05549431,STARFORMING,14.178,13.966,10.511,338,163.59,990.02
699,52202,343,0.3396197,STARBURST,15.952,15.276,11.464,65.978,48.954,411.4
699,52202,346,0.1482485,,14.261,14.093,11.159,313.12,145.51,545.15
699,52202,349,0.05695822,STARFORMING,13.299,13.131,9.476,759.4,352.9,2567.1
704,52205,122,0.05886049,STARFORMING,15.533,15.711,11.848,96.979,32.785,288.95
704,52205,123,0.2079834,STARBURST,16.196,15.518,11.397,52.681,39.145,437.59
704,52205,140,0.06844568,STARFORMING,15.186,14.998,11.741,133.55,63.222,318.71
704,52205,220,0.07266073,STARFORMING,14.803,14.65,11.457,190,87.077,414.06
705,52200,541,0.06818144,STARFORMING,14.914,14.632,10.953,171.56,88.557,658.64
705,52200,550,0.1862226,STARBURST,15.418,14.78,10.966,107.85,77.28,651.1
705,52200,555,0.078132,STARBURST,15.341,14.948,11.062,115.74,66.17,596.06
705,52200,556,0.0832515,STARBURST,15.259,14.919,10.771,124.85,68.012,779.24
712,52179,94,0.1672258,STARBURST,15.48,14.771,10.737,101.86,77.905,803.84
712,52179,127,0.06753884,STARFORMING,13.596,13.32,9.397,577.43,296.55,2762.3
713,52178,48,0.03587858,STARFORMING,11.937,11.668,7.616,2660.9,1357.3,14248
714,52201,241,0.3485512,,14.726,14.493,11.719,204.01,100.63,325.51
754,52232,14,0.07723986,STARBURST,14.786,14.698,11.081,192.99,83.323,585.36
754,52232,54,0.06106612,,13.223,13.186,11.498,814.36,335.35,398.97
754,52232,57,0.1066969,STARFORMING,14.504,14.377,10.585,250.26,112.02,925.03
754,52232,451,0.08060119,,14.138,14.017,11.662,350.48,156.09,342.98
754,52232,472,0.06115103,STARFORMING,12.59,12.532,9.798,1459.3,612.44,1908.7
754,52232,475,0.09678477,STARFORMING BROADLINE,12.957,12.866,10.591,1040.7,450.2,920
754,52232,492,0.0969601,STARFORMING,14.335,14.131,10.74,292.29,140.44,801.43
754,52232,533,0.08010193,STARFORMING,13.963,13.783,10.048,411.75,193.54,1515.8
754,52232,534,0.08020587,,12.999,12.85,9.465,1001,457.29,2595.4
754,52232,537,0.07979861,STARFORMING,13.757,13.574,10.027,498.1,234.7,1546.2
754,52232,571,0.1087509,STARFORMING,14.227,13.925,10.256,323.01,169.82,1251.5
755,52235,443,0.1065319,STARFORMING,14.387,14.044,10.048,278.76,152.23,1516.5
755,52235,470,0.02714897,STARFORMING,13.335,13.323,10.381,734.49,295.76,1115.6
755,52235,473,0.1767425,,14.465,14.067,10.913,259.34,149.04,683.44
755,52235,480,0.05812278,STARFORMING,13.553,13.418,9.611,600.9,270.84,2268.1
755,52235,484,0.1086908,STARFORMING,13.562,13.269,9.655,595.69,310.82,2178.1
755,52235,492,0.07955029,STARFORMING,14.264,14.243,11.352,312.21,126.74,456.12
755,52235,498,0.1933515,STARFORMING,14.187,13.844,10.761,335.23,183.04,786.31
755,52235,524,0.05888536,,12.454,12.47,10.512,1653.8,648.84,989.18
755,52235,535,0.1560052,STARFORMING,14.643,14.317,10.983,220.16,118.31,641.06
755,52235,537,0.06099682,STARBURST,13.279,13.068,8.9,773.24,373.82,4366.6
755,52235,538,0.06070356,STARFORMING,15.208,15.024,11.468,130.91,61.694,410.03
755,52235,540,0.1523958,,14.324,14.097,11.464,295.41,144.89,411.34
755,52235,562,0.107608,STARFORMING,14.532,14.271,10.363,243.91,123.44,1134.1
755,52235,563,0.05494808,STARFORMING,13.344,13.223,9.156,728.62,324.29,3449.5
755,52235,569,0.05416151,,13.052,13.028,11.101,953.16,388.11,575.16
755,52235,576,0.05865541,STARFORMING,14.511,14.427,10.876,248.59,107,707.58
755,52235,607,0.06218693,STARFORMING,14.928,14.741,11.35,169.31,80.122,456.89
755,52235,610,0.1274708,,14.019,13.679,11.675,391.2,213.09,338.84
755,52235,611,0.1522619,STARFORMING,14.566,14.356,11.558,236.31,114.15,377.37
805,52586,109,0.1957285,STARFORMING,15.481,15.198,11.252,101.75,52.589,500.17
805,52586,112,0.1967634,,14.756,14.393,10.682,198.45,110.33,845.46
805,52586,114,0.2280992,STARBURST,15.143,14.534,10.254,138.96,96.874,1254.8
805,52586,183,0.0672541,STARFORMING,14.581,14.431,10.8,233.18,106.58,758.38
805,52586,194,0.1931521,,14.634,14.187,11.02,222.04,133.46,619.65
805,52586,221,0.1187118,STARBURST,13.982,13.548,9.457,404.67,240.43,2613
805,52586,313,0.1069945,STARFORMING,15.064,15.08,11.41,149.39,58.606,432.64
806,52592,27,0.1733759,STARBURST,15.548,14.879,10.715,95.718,70.533,820.32
806,52592,77,0.1616392,STARFORMING,15.679,15.205,11.64,84.784,52.252,349.84
810,52326,114,0.3246892,,15.82,15.488,11.697,74.454,40.26,332.04
857,52314,599,0.1031998,STARFORMING,14.649,14.532,11.417,219.08,97.086,429.6
859,52317,338,0.1265094,STARFORMING,13.993,13.732,10.807,400.67,202.87,753.58
889,52663,27,0.160896,STARFORMING,14.49,14.113,10.433,253.51,142.88,1063.3
889,52663,29,0.06365164,STARFORMING,15.019,14.654,11.127,155.72,86.763,561.29
889,52663,32,0.09927364,,13.611,13.469,11.591,569.67,258.39,366.06
889,52663,34,0.06439698,,14.069,13.919,9.924,373.63,170.84,1699.7
889,52663,34,0.06439698,,14.07,13.962,10.037,373.29,164.21,1532.3
889,52663,36,0.1006929,,14.589,14.341,11.484,231.33,115.79,404.12
889,52663,38,0.0613644,STARFORMING,13.099,12.865,8.923,913,450.74,4272.7
889,52663,63,0.1294758,AGN,14.752,14.454,11.107,199.08,104.35,571.49
889,52663,65,0.06218132,,13.837,13.891,11.497,462.52,175.16,399.08
889,52663,69,0.06253982,AGN,12.491,12.429,9.012,1597.8,673.3,3936.1
889,52663,71,0.1018993,STARFORMING,14.975,14.648,10.71,162.17,87.234,824.39
889,52663,72,0.05936598,STARFORMING,13.872,13.717,10.681,448,205.64,846.61
889,52663,102,0.1003733,STARFORMING,15.22,14.974,11.581,129.37,64.643,369.57
889,52663,104,0.1003354,STARBURST,15.263,15.254,11.125,124.4,49.923,562.59
889,52663,105,0.1655825,STARBURST,14.804,14.251,10.231,189.83,125.75,1281.4
889,52663,110,0.09032017,STARFORMING,14.449,14.271,10.385,263.36,123.52,1111.3
889,52663,117,0.1606785,STARFORMING,13.877,13.589,10.471,445.8,231.35,1027.4
889,52663,118,0.09270275,STARFORMING,14.376,14.249,10.823,281.59,125.99,742.69
889,52663,141,0.1562271,,13.771,13.749,11.274,491.62,199.73,490.38
889,52663,167,0.05904726,,13.351,13.33,11.508,723.93,293.7,395.26
889,52663,180,0.05951501,STARFORMING,13.613,13.494,10.336,568.59,252.58,1163.6
889,52663,181,0.03914969,STARFORMING,14.134,14.025,10.429,351.93,154.91,1067.6
889,52663,184,0.05763714,STARFORMING,13.834,13.671,10.529,464.04,214.54,973.67
889,52663,221,0.03955464,BROADLINE,11.737,11.752,10.621,3200.1,1256.1,894.51
889,52663,267,0.0639355,STARFORMING,13.822,13.693,10.571,469.15,210.28,936.98
889,52663,271,0.1210996,STARFORMING,13.857,13.634,10.204,454.07,222.07,1313.4
889,52663,273,0.02358564,,12.153,12.201,9.917,2181.2,831.14,1710.7
889,52663,280,0.0798512,STARFORMING,13.647,13.43,9.66,551.3,267.98,2168.2
889,52663,316,0.250923,STARBURST,15.157,14.69,11.28,137.19,83.976,487.52
890,52583,352,0.107339,STARFORMING,13.692,13.329,9.5,528.66,293.98,2511.2
890,52583,355,0.0552229,STARBURST,14.406,14.138,10.249,273.86,139.63,1260.2
927,52577,441,0.179602,STARBURST,14.851,14.391,10.295,181.72,110.52,1208
927,52577,454,0.04352189,STARFORMING,13.812,13.57,10.056,473.49,235.52,1505
927,52577,521,0.07527518,STARBURST,14.717,14.434,10.541,205.72,106.28,962.67
927,52577,529,0.1548535,,14.329,14.047,11.702,293.91,151.78,330.66
927,52577,561,0.1508352,STARFORMING,14.625,14.378,10.438,223.89,111.84,1059.2
927,52577,562,0.1138898,STARFORMING,14.452,14.124,10.412,262.57,141.35,1084.6
927,52577,565,0.1034338,STARFORMING,14.461,14.252,10.786,260.48,125.68,768.74
927,52577,570,0.1026348,STARBURST,13.712,13.296,8.798,518.97,303,4793
928,52578,250,0.08266472,,14.572,14.46,11.082,235.13,103.78,585.24
928,52578,281,0.115587,STARBURST,14.253,13.963,9.655,315.25,163.99,2178.7
928,52578,282,0.1133062,STARBURST,14.977,14.549,10.468,161.86,95.56,1029.6
928,52578,287,0.2078632,,15.252,14.41,10.298,125.72,108.61,1204.9
928,52578,288,0.1139918,AGN,13.5,13.281,10.821,630.8,307.47,744.07
928,52578,290,0.05478466,STARFORMING,14.362,14.221,10.72,285.16,129.33,816.79
928,52578,300,0.1025709,STARFORMING,14.216,14.058,10.437,326.19,150.22,1060.1
1059,52618,230,0.07596739,STARFORMING,14.742,14.787,10.904,201,76.748,689.29
1059,52618,233,0.04728335,STARFORMING,13.522,13.459,10.054,618.16,260.75,1508
1059,52618,242,0.1394859,AGN,14.071,13.549,10.749,372.82,240.02,794.71
1059,52618,275,0.1060691,STARFORMING,14.552,14.341,10.749,239.39,115.73,794.86
1059,52618,276,0.0766904,STARFORMING,14.605,14.309,10.314,228.07,119.25,1187.3
1059,52618,287,0.08149815,STARFORMING,14.241,14.093,10.643,318.87,145.52,876.39
1059,52618,290,0.1483654,,13.961,13.5,9.427,412.82,251.18,2687.2
1059,52618,295,0.3356627,,14.653,13.761,10.871,218.26,197.44,710.34
1059,52618,297,0.1561057,STARFORMING,14.327,13.867,10.034,294.51,179.16,1535.7
1059,52618,299,0.1402364,,14.608,14.306,10.914,227.5,119.51,682.94
1059,52618,300,0.122749,,14.721,14.556,10.636,204.87,94.998,882.2
1059,52618,316,0.1476798,,14.424,14.065,10.764,269.31,149.31,784.36
1059,52618,359,0.04298528,STARBURST,15.084,15.1,11.307,146.66,57.555,475.57
1060,52636,16,0.08101161,,14.176,13.937,11.389,338.44,167.89,441.08
1060,52636,16,0.08101161,,14.319,14.316,11.291,296.75,118.42,482.58
1060,52636,20,0.1018949,,13.435,13.295,11.314,669.89,303.45,472.52
1060,52636,303,0.1419114,STARFORMING,14.797,14.487,10.639,191.11,101.23,879.81
1060,52636,316,0.06159965,AGN,12.717,12.509,10.024,1297.3,625.87,1549.6
1060,52636,344,0.059776,STARFORMING,14.152,14.044,11.158,346.25,152.15,545.7
1062,52619,242,0.1930084,,15.626,15.201,11.236,89.038,52.424,507.57
1062,52619,288,0.1539945,STARFORMING,15.84,15.417,11.045,73.082,42.982,605.36
1063,52591,4,0.1635824,,15.104,14.738,10.696,144.06,80.314,834.77
1063,52591,94,0.1561601,STARFORMING,14.707,14.391,11.108,207.67,110.58,571.33
1063,52591,97,0.0209461,STARFORMING,13.745,13.621,10.421,503.35,224.75,1075.1
1064,52577,83,0.134977,STARFORMING,15.734,15.512,11.584,80.595,39.378,368.49
1064,52577,260,0.02105372,STARBURST,13.877,13.698,10.008,445.76,209.24,1573.6
1064,52577,260,0.02105372,STARBURST,14.206,14.05,10.681,329.41,151.3,846.82
1071,52641,463,0.1803154,STARFORMING,15.091,14.631,11.12,145.81,88.654,564.92
1071,52641,471,0.1407735,STARFORMING,14.943,14.742,11.404,167.09,80.035,435.09
1071,52641,500,0.1336412,STARFORMING,14.943,14.625,11.123,167.01,89.149,563.18
1071,52641,538,0.1124616,STARFORMING,15.499,15.163,11.949,100.08,54.307,263.18
1071,52641,593,0.09823185,STARFORMING,15.131,14.908,11.373,140.43,68.701,447.65
1077,52644,118,0.04282467,STARFORMING,14.404,14.232,11.19,274.37,128.04,529.7
1077,52644,422,0.1228132,STARBURST,15.306,14.955,11.1,119.6,65.745,575.61
1077,52644,558,0.1947712,STARBURST,15.678,15.196,11.128,84.845,52.693,560.65
1077,52644,559,0.06923765,STARBURST,14.693,14.421,10.526,210.35,107.53,976.46
1156,52641,53,0.04893331,STARFORMING,15.675,15.576,11.586,85.126,37.119,367.86
1156,52641,87,0.1125701,,15.38,15.258,11.56,111.69,49.758,376.73
1156,52641,94,0.2678747,,16.384,15.698,11.439,44.318,33.189,421.03
1157,52643,287,0.1110057,,15.369,15.308,11.446,112.81,47.529,418.42
1204,52669,351,0.08268998,STARFORMING,12.912,12.704,9.501,1084.7,522.7,2509.4
1242,52901,2,0.1059877,STARFORMING,14.596,14.304,11.033,229.89,119.83,612.15
1242,52901,4,0.1260643,STARFORMING,14.011,13.645,10.605,394.13,219.83,907.42
1242,52901,8,0.1807805,,14.289,13.841,10.356,305.11,183.54,1141.5
1502,53741,214,0,,15.083,14.709,11.384,146.78,82.527,442.99
1509,52942,510,0.0978236,STARFORMING,15.029,14.708,11.046,154.28,82.532,604.59
1510,52992,353,0.2353053,STARFORMING,15.327,14.805,11.186,117.33,75.506,531.46
1516,52933,91,0.2268622,,14.897,14.368,11.1,174.22,112.95,575.57
1516,52933,127,0.0843759,STARBURST,16.104,15.614,11.35,57.327,35.835,456.99
1516,52933,139,0.3105823,,15.752,15.279,11.663,79.318,48.801,342.66
1517,52934,20,0.04983231,STARFORMING,13.976,13.785,10.058,407.18,193.23,1502.5
1518,52937,206,0.1261934,,14.435,14.172,10.882,266.73,135.27,703.19
1529,52930,39,0.1811333,STARFORMING,14.377,13.928,10.787,281.45,169.29,767.79
1558,53271,130,0.1684215,STARFORMING,14.387,13.736,10.011,278.75,202.15,1568.5
1558,53271,219,0.07298225,STARFORMING,15.827,15.44,11.84,73.988,42.078,291.11
1559,53271,504,0.2671328,STARFORMING,15.874,15.125,11.797,70.852,56.247,302.88
1559,53271,513,0.1321872,STARFORMING,15.165,14.796,11.107,136.11,76.156,571.51
1559,53271,516,0.2471573,STARBURST,15.354,14.741,11.123,114.35,80.06,563.62
1559,53271,626,0.07205749,STARFORMING,15.02,14.82,11.634,155.66,74.466,352.01
1560,53317,349,0.185896,,15.262,14.893,11.867,124.48,69.656,283.88
1560,53317,356,0.1858205,,14.854,14.243,11.56,181.25,126.7,376.57
1566,53003,84,0.1557096,STARFORMING,15.656,15.422,11.366,86.636,42.792,450.21
1566,53003,122,0.1568149,,14.345,13.808,9.844,289.65,189.19,1829.9
1566,53003,192,0,,15.114,14.668,11.002,142.67,85.691,629.59
1632,52996,248,0.2700289,STARFORMING,14.747,14.172,10.403,200.04,135.28,1093.8
1632,52996,250,0.3172778,AGN,15.455,14.564,11.022,104.24,94.264,618.05
1632,52996,258,0.332533,STARBURST,14.949,14.353,10.548,166.17,114.5,956.81
1634,53299,2,0.2410055,,14.902,14.707,11.574,173.41,82.673,371.94
1634,53299,54,0.2685943,STARFORMING,15.262,14.588,11.474,124.5,92.192,407.78
1635,53053,124,0.2635824,,15.325,14.729,11.09,117.52,80.981,580.68
1635,53053,263,0.2069777,,15.307,15.157,11.425,119.45,54.584,426.59
1733,53047,62,0.1224076,STARFORMING,14.531,14.154,10.141,244.13,137.49,1392.2
1733,53047,64,0.1227823,,13.856,13.763,11.367,454.78,197.17,449.78
1733,53047,65,0.07158378,STARBURST,14.685,14.429,10.465,211.86,106.73,1032.8
1733,53047,66,0.08020989,STARFORMING,14.818,14.66,11.539,187.33,86.265,383.93
1733,53047,68,0.08019707,STARFORMING,13.794,13.455,9.407,481.28,261.77,2736.3
1733,53047,70,0.09739443,STARFORMING,13.931,13.72,10.215,424.2,205.06,1300.5
1733,53047,72,0.2015436,STARBURST,14.37,13.874,9.561,283.18,178.07,2374.8
1733,53047,76,0.0375388,STARFORMING,14.045,13.745,9.898,381.99,200.53,1741.3
1733,53047,79,0.07218897,STARBURST,14.24,13.895,9.898,319.11,174.5,1740.3
1733,53047,109,0.07834689,STARFORMING,14.242,13.949,10.064,318.51,166.1,1493.6
1733,53047,112,0.07716736,,13.312,13.245,11.362,750.41,317.73,451.97
1733,53047,115,0.09868842,STARFORMING,13.313,13.012,9.002,749.84,393.66,3973.9
1733,53047,120,0.09632684,,14.17,13.974,10.289,340.49,162.28,1214.3
1733,53047,155,0.07878906,BROADLINE,12.693,12.573,10.487,1326.2,589.95,1012.4
1733,53047,156,0.07950541,,12.97,12.78,10.279,1027.7,487.47,1225.3
1733,53047,165,0.08158123,STARFORMING,15.03,14.781,11.139,154.2,77.222,555.39
1733,53047,174,0.2175117,,14.701,14.376,10.516,208.74,112.07,985.06
1733,53047,176,0.08109517,STARFORMING,14.334,14.076,10.714,292.66,147.74,821.19
1733,53047,180,0.07895333,,14.694,14.53,11.431,210.16,97.288,424.16
1733,53047,181,0.07762258,,14.213,14.072,11.012,327.32,148.38,623.84
1733,53047,184,0.1403105,,14.275,13.935,11.655,309.13,168.34,345.13
1733,53047,189,0.1841596,,14.026,13.687,10.594,388.64,211.5,917.04
1733,53047,190,0.05631445,STARBURST,12.679,12.377,8.035,1343.5,706.45,9686
1733,53047,225,0.07189395,STARFORMING,14.617,14.339,10.766,225.52,116.02,782.44
1733,53047,233,0.140254,,15.02,14.798,11.248,155.57,76.001,502.14
1733,53047,238,0.07993319,STARFORMING,14.984,14.853,11.242,160.84,72.214,505.09
1733,53047,240,0.05571596,STARBURST,14.179,13.943,9.998,337.58,167.08,1588.5
1733,53047,262,0.07979396,STARBURST,14.856,14.731,10.909,180.95,80.816,686.33
1733,53047,266,0.1169444,,14.81,14.405,11.146,188.78,109.14,551.39
1733,53047,270,0.1313406,STARFORMING,14.208,14.065,10.22,328.71,149.32,1294.3
1733,53047,273,0.1348372,,13.725,13.497,11.584,512.76,251.85,368.32
1733,53047,276,0.08039234,STARFORMING,14.172,13.969,10.127,339.94,163.15,1410.5
1733,53047,321,0.0767542,STARFORMING,14.019,13.76,10.534,391.38,197.73,969.18
1733,53047,322,0.07981596,STARBURST,15.081,14.506,11.17,147.13,99.48,539.44
1733,53047,326,0.1114084,STARBURST,14.692,13.383,10.003,210.44,279.66,1581.1
1733,53047,331,0.247846,STARFORMING,14.383,13.986,11.209,279.77,160.52,520.61
1733,53047,334,0.1409984,,14.89,14.577,11.301,175.43,93.148,478.4
1733,53047,336,0.05024453,STARFORMING,14.063,13.846,10.766,375.52,182.64,782.8
1733,53047,380,0.07667316,,14.213,13.992,10.509,327.12,159.68,991.74
1733,53047,417,0.07569598,STARFORMING BROADLINE,12.775,12.709,10.051,1230.5,520.43,1512.4
1733,53047,418,0.07732833,,14.558,14.249,11.002,238.21,126.01,630.07
1733,53047,444,0.07531911,STARFORMING,14.132,13.938,10.981,352.59,167.83,642.29
1733,53047,453,0.1409341,,13.761,13.567,11.309,496.32,236.2,474.89
1733,53047,455,0.07124022,STARFORMING,13.456,12.274,9.196,656.89,776.74,3325.1
1733,53047,522,0.1187254,STARFORMING,14.686,14.443,10.988,211.55,105.35,637.81
1733,53047,528,0.07880933,STARBURST,13.296,11.437,7.36,761.61,1680.3,18030
1733,53047,535,0.118086,STARFORMING,13.83,13.432,9.58,465.67,267.42,2333.6
1733,53047,567,0.05933844,STARBURST,13.948,13.721,9.85,417.51,204.98,1820.5
1733,53047,570,0.07901984,STARBURST,14.661,14.315,10.428,216.5,118.54,1068.8
1733,53047,574,0.1318164,STARFORMING,13.515,13.1,9.113,622.21,362.95,3589.2
1733,53047,576,0.1249306,STARFORMING,14.363,14.065,11.093,285.07,149.3,579.35
1733,53047,607,0.1779467,,13.859,13.641,11.113,453.19,220.63,568.34
1733,53047,608,0.08867441,STARFORMING,15.316,15.226,11.606,118.48,51.253,361.16
1733,53047,614,0.08296175,STARFORMING,14.204,14.049,11.035,329.85,151.53,610.76
